Academic Year ,LSS Number ,LSS Name ,School Number ,School Name ,Student Group ,Tested Count ,Proficient Count , Proficient Percent ,Create Date 
2020,15,Montgomery,0226,Beverly Farms Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0227,Ritchie Park Elementary,All,42,17,40.5,20230914
2020,15,Montgomery,0227,Ritchie Park Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0228,Herbert Hoover Middle,All,14,4,28.6,20230914
2020,15,Montgomery,0228,Herbert Hoover Middle,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0229,College Gardens Elementary,All,94,22,23.4,20230914
2020,15,Montgomery,0229,College Gardens Elementary,Students with Disabilities,10,1,10.0,20230914
2020,15,Montgomery,0230,Rockville High,All,191,23,12.0,20230914
2020,15,Montgomery,0230,Rockville High,Students with Disabilities,17,2,11.8,20230914
2020,15,Montgomery,0232,Tilden Middle School,All,88,25,28.4,20230914
2020,15,Montgomery,0232,Tilden Middle School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0233,Fallsmead Elementary,All,73,24,32.9,20230914
2020,15,Montgomery,0233,Fallsmead Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0234,Thomas S. Wootton High,All,46,11,23.9,20230914
2020,15,Montgomery,0234,Thomas S. Wootton High,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0235,Wayside Elementary,All,42,18,42.9,20230914
2020,15,Montgomery,0235,Wayside Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0237,Robert Frost Middle School,All,30,9,30.0,20230914
2020,15,Montgomery,0237,Robert Frost Middle School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0238,Cold Spring Elementary,All,*,*,*,20230914
2020,15,Montgomery,0238,Cold Spring Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0239,Alternative Programs,All,*,*,*,20230914
2020,15,Montgomery,0239,Alternative Programs,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0241,DuFief Elementary,All,48,6,12.5,20230914
2020,15,Montgomery,0241,DuFief Elementary,Students with Disabilities,35,2,5.7,20230914
2020,15,Montgomery,0242,Dr. Sally K. Ride Elementary,All,130,14,10.8,20230914
2020,15,Montgomery,0242,Dr. Sally K. Ride Elementary,Students with Disabilities,50,*,<= 5.0,20230914
2020,15,Montgomery,0244,Thurgood Marshall Elementary,All,121,16,13.2,20230914
2020,15,Montgomery,0244,Thurgood Marshall Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0246,Northwest High,All,85,16,18.8,20230914
2020,15,Montgomery,0246,Northwest High,Students with Disabilities,32,2,6.3,20230914
2020,15,Montgomery,0247,John H. Poole Middle,All,*,*,*,20230914
2020,15,Montgomery,0247,John H. Poole Middle,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0248,Forest Oak Middle,All,197,*,<= 5.0,20230914
2020,15,Montgomery,0248,Forest Oak Middle,Students with Disabilities,54,*,<= 5.0,20230914
2020,15,Montgomery,0249,Clarksburg High,All,174,21,12.1,20230914
2020,15,Montgomery,0249,Clarksburg High,Students with Disabilities,33,2,6.1,20230914
2020,15,Montgomery,0302,Burtonsville Elementary,All,78,13,16.7,20230914
2020,15,Montgomery,0302,Burtonsville Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0303,Fairland Elementary,All,100,15,15.0,20230914
2020,15,Montgomery,0303,Fairland Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary,All,560,57,10.2,20230914
2020,15,Montgomery,0304,JoAnn Leleck at Broad Acres Elementary,Students with Disabilities,45,*,<= 5.0,20230914
2020,15,Montgomery,0305,Jackson Road Elementary,All,216,38,17.6,20230914
2020,15,Montgomery,0305,Jackson Road Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0307,Roscoe R Nix Elementary,All,246,*,<= 5.0,20230914
2020,15,Montgomery,0307,Roscoe R Nix Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0308,Cloverly Elementary,All,84,18,21.4,20230914
2020,15,Montgomery,0308,Cloverly Elementary,Students with Disabilities,22,2,9.1,20230914
2020,15,Montgomery,0309,Burnt Mills Elementary,All,104,14,13.5,20230914
2020,15,Montgomery,0309,Burnt Mills Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0310,Cannon Road Elementary,All,66,18,27.3,20230914
2020,15,Montgomery,0310,Cannon Road Elementary,Students with Disabilities,10,1,10.0,20230914
2020,15,Montgomery,0311,Francis Scott Key Middle,All,159,22,13.8,20230914
2020,15,Montgomery,0311,Francis Scott Key Middle,Students with Disabilities,32,*,<= 5.0,20230914
2020,15,Montgomery,0312,William Tyler Page Elementary,All,82,15,18.3,20230914
2020,15,Montgomery,0312,William Tyler Page Elementary,Students with Disabilities,18,2,11.1,20230914
2020,15,Montgomery,0313,Galway Elementary,All,213,40,18.8,20230914
2020,15,Montgomery,0313,Galway Elementary,Students with Disabilities,34,2,5.9,20230914
2020,15,Montgomery,0315,Paint Branch High,All,64,11,17.2,20230914
2020,15,Montgomery,0315,Paint Branch High,Students with Disabilities,19,1,5.3,20230914
2020,15,Montgomery,0316,Stonegate Elementary,All,49,12,24.5,20230914
2020,15,Montgomery,0316,Stonegate Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0321,James Hubert Blake High,All,58,12,20.7,20230914
2020,15,Montgomery,0321,James Hubert Blake High,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0333,Benjamin Banneker Middle,All,63,7,11.1,20230914
2020,15,Montgomery,0333,Benjamin Banneker Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0334,Greencastle Elementary,All,119,22,18.5,20230914
2020,15,Montgomery,0334,Greencastle Elementary,Students with Disabilities,13,2,15.4,20230914
2020,15,Montgomery,0335,Briggs Chaney Middle,All,77,*,<= 5.0,20230914
2020,15,Montgomery,0335,Briggs Chaney Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0336,Little Bennett Elementary,All,80,15,18.8,20230914
2020,15,Montgomery,0336,Little Bennett Elementary,Students with Disabilities,34,3,8.8,20230914
2020,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",All,89,17,19.1,20230914
2020,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0340,Great Seneca Creek Elementary,All,116,13,11.2,20230914
2020,15,Montgomery,0340,Great Seneca Creek Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0341,Wilson Wims Elementary School,All,41,25,61.0,20230914
2020,15,Montgomery,0341,Wilson Wims Elementary School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0345,Hallie Wells Middle School,All,*,*,<= 5.0,20230914
2020,15,Montgomery,0345,Hallie Wells Middle School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0346,Bayard Rustin Elementary,All,161,26,16.1,20230914
2020,15,Montgomery,0346,Bayard Rustin Elementary,Students with Disabilities,26,3,11.5,20230914
2020,15,Montgomery,0347,Snowden Farm Elementary,All,63,19,30.2,20230914
2020,15,Montgomery,0347,Snowden Farm Elementary,Students with Disabilities,15,1,6.7,20230914
2020,15,Montgomery,0351,Darnestown Elementary,All,20,4,20.0,20230914
2020,15,Montgomery,0351,Darnestown Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0360,Jones Lane Elementary,All,102,19,18.6,20230914
2020,15,Montgomery,0360,Jones Lane Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0401,Bethesda Elementary,All,119,35,29.4,20230914
2020,15,Montgomery,0401,Bethesda Elementary,Students with Disabilities,12,1,8.3,20230914
2020,15,Montgomery,0403,Chevy Chase Elementary,All,35,10,28.6,20230914
2020,15,Montgomery,0403,Chevy Chase Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0405,Somerset Elementary,All,123,40,32.5,20230914
2020,15,Montgomery,0405,Somerset Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0406,Bethesda-Chevy Chase High,All,149,23,15.4,20230914
2020,15,Montgomery,0406,Bethesda-Chevy Chase High,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0408,Westbrook Elementary,All,12,2,16.7,20230914
2020,15,Montgomery,0408,Westbrook Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0410,Bradley Hills Elementary,All,42,16,38.1,20230914
2020,15,Montgomery,0410,Bradley Hills Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0412,Westland Middle,All,46,14,30.4,20230914
2020,15,Montgomery,0412,Westland Middle,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0413,North Bethesda Middle,All,64,22,34.4,20230914
2020,15,Montgomery,0413,North Bethesda Middle,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0415,North Chevy Chase Elementary,All,23,10,43.5,20230914
2020,15,Montgomery,0415,North Chevy Chase Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0417,Wood Acres Elementary,All,44,13,29.5,20230914
2020,15,Montgomery,0417,Wood Acres Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0419,Burning Tree Elementary,All,66,11,16.7,20230914
2020,15,Montgomery,0419,Burning Tree Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0420,Bannockburn Elementary,All,24,11,45.8,20230914
2020,15,Montgomery,0420,Bannockburn Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0422,Wyngate Elementary,All,60,15,25.0,20230914
2020,15,Montgomery,0422,Wyngate Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0424,Walter Johnson High,All,150,59,39.3,20230914
2020,15,Montgomery,0424,Walter Johnson High,Students with Disabilities,16,1,6.3,20230914
2020,15,Montgomery,0425,Ashburton Elementary,All,146,34,23.3,20230914
2020,15,Montgomery,0425,Ashburton Elementary,Students with Disabilities,16,2,12.5,20230914
2020,15,Montgomery,0427,Walt Whitman High,All,41,12,29.3,20230914
2020,15,Montgomery,0427,Walt Whitman High,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0428,Thomas W. Pyle Middle School,All,50,19,38.0,20230914
2020,15,Montgomery,0428,Thomas W. Pyle Middle School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0501,Sherwood Elementary,All,45,11,24.4,20230914
2020,15,Montgomery,0501,Sherwood Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0502,Olney Elementary,All,77,13,16.9,20230914
2020,15,Montgomery,0502,Olney Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0503,Sherwood High,All,241,15,6.2,20230914
2020,15,Montgomery,0503,Sherwood High,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0504,Westover Elementary,All,28,5,17.9,20230914
2020,15,Montgomery,0504,Westover Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0505,Lucy V. Barnsley Elementary,All,115,19,16.5,20230914
2020,15,Montgomery,0505,Lucy V. Barnsley Elementary,Students with Disabilities,18,3,16.7,20230914
2020,15,Montgomery,0506,Flower Valley Elementary,All,91,24,26.4,20230914
2020,15,Montgomery,0506,Flower Valley Elementary,Students with Disabilities,21,4,19.0,20230914
2020,15,Montgomery,0507,William H. Farquhar Middle,All,26,2,7.7,20230914
2020,15,Montgomery,0507,William H. Farquhar Middle,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0508,Candlewood Elementary,All,60,9,15.0,20230914
2020,15,Montgomery,0508,Candlewood Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0510,Col. Zadok Magruder High,All,185,18,9.7,20230914
2020,15,Montgomery,0510,Col. Zadok Magruder High,Students with Disabilities,43,*,<= 5.0,20230914
2020,15,Montgomery,0511,Cashell Elementary,All,24,6,25.0,20230914
2020,15,Montgomery,0511,Cashell Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0512,Greenwood Elementary,All,30,10,33.3,20230914
2020,15,Montgomery,0512,Greenwood Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0513,Belmont Elementary,All,*,*,*,20230914
2020,15,Montgomery,0514,Judith A. Resnik Elementary,All,184,29,15.8,20230914
2020,15,Montgomery,0514,Judith A. Resnik Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0517,Sligo Creek Elementary,All,61,7,11.5,20230914
2020,15,Montgomery,0517,Sligo Creek Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0518,Brooke Grove Elementary,All,53,12,22.6,20230914
2020,15,Montgomery,0518,Brooke Grove Elementary,Students with Disabilities,31,2,6.5,20230914
2020,15,Montgomery,0521,Shady Grove Middle,All,96,*,<= 5.0,20230914
2020,15,Montgomery,0521,Shady Grove Middle,Students with Disabilities,40,*,<= 5.0,20230914
2020,15,Montgomery,0522,Lakelands Park Middle,All,109,21,19.3,20230914
2020,15,Montgomery,0522,Lakelands Park Middle,Students with Disabilities,25,3,12.0,20230914
2020,15,Montgomery,0523,Spark M. Matsunaga Elementary School,All,73,17,23.3,20230914
2020,15,Montgomery,0523,Spark M. Matsunaga Elementary School,Students with Disabilities,18,1,5.6,20230914
2020,15,Montgomery,0545,Watkins Mill High,All,381,*,<= 5.0,20230914
2020,15,Montgomery,0545,Watkins Mill High,Students with Disabilities,46,*,<= 5.0,20230914
2020,15,Montgomery,0546,Goshen Elementary,All,132,21,15.9,20230914
2020,15,Montgomery,0546,Goshen Elementary,Students with Disabilities,21,5,23.8,20230914
2020,15,Montgomery,0549,Flower Hill Elementary,All,153,28,18.3,20230914
2020,15,Montgomery,0549,Flower Hill Elementary,Students with Disabilities,20,2,10.0,20230914
2020,15,Montgomery,0551,Gaithersburg High,All,544,35,6.4,20230914
2020,15,Montgomery,0551,Gaithersburg High,Students with Disabilities,59,5,8.5,20230914
2020,15,Montgomery,0552,Washington Grove Elementary,All,189,24,12.7,20230914
2020,15,Montgomery,0552,Washington Grove Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0553,Gaithersburg Elementary,All,408,42,10.3,20230914
2020,15,Montgomery,0553,Gaithersburg Elementary,Students with Disabilities,61,*,<= 5.0,20230914
2020,15,Montgomery,0554,Gaithersburg Middle,All,202,22,10.9,20230914
2020,15,Montgomery,0554,Gaithersburg Middle,Students with Disabilities,56,3,5.4,20230914
2020,15,Montgomery,0555,Rosemont Elementary,All,227,32,14.1,20230914
2020,15,Montgomery,0555,Rosemont Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0556,Mill Creek Towne Elementary,All,121,16,13.2,20230914
2020,15,Montgomery,0556,Mill Creek Towne Elementary,Students with Disabilities,40,*,<= 5.0,20230914
2020,15,Montgomery,0557,Montgomery Village Middle School,All,152,*,<= 5.0,20230914
2020,15,Montgomery,0557,Montgomery Village Middle School,Students with Disabilities,35,*,<= 5.0,20230914
2020,15,Montgomery,0558,Whetstone Elementary,All,296,57,19.3,20230914
2020,15,Montgomery,0558,Whetstone Elementary,Students with Disabilities,37,3,8.1,20230914
2020,15,Montgomery,0559,Brown Station Elementary,All,199,21,10.6,20230914
2020,15,Montgomery,0559,Brown Station Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0561,Watkins Mill Elementary,All,382,42,11.0,20230914
2020,15,Montgomery,0561,Watkins Mill Elementary,Students with Disabilities,67,*,<= 5.0,20230914
2020,15,Montgomery,0562,Redland Middle,All,87,*,<= 5.0,20230914
2020,15,Montgomery,0562,Redland Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0563,Summit Hall Elementary,All,368,60,16.3,20230914
2020,15,Montgomery,0563,Summit Hall Elementary,Students with Disabilities,55,*,<= 5.0,20230914
2020,15,Montgomery,0564,South Lake Elementary,All,518,74,14.3,20230914
2020,15,Montgomery,0564,South Lake Elementary,Students with Disabilities,43,4,9.3,20230914
2020,15,Montgomery,0565,Sequoyah Elementary,All,141,26,18.4,20230914
2020,15,Montgomery,0565,Sequoyah Elementary,Students with Disabilities,18,2,11.1,20230914
2020,15,Montgomery,0566,Fields Road Elementary,All,92,13,14.1,20230914
2020,15,Montgomery,0566,Fields Road Elementary,Students with Disabilities,10,1,10.0,20230914
2020,15,Montgomery,0568,Stedwick Elementary,All,181,31,17.1,20230914
2020,15,Montgomery,0568,Stedwick Elementary,Students with Disabilities,24,3,12.5,20230914
2020,15,Montgomery,0569,Strawberry Knoll Elementary,All,131,22,16.8,20230914
2020,15,Montgomery,0569,Strawberry Knoll Elementary,Students with Disabilities,17,1,5.9,20230914
2020,15,Montgomery,0570,Diamond Elementary,All,171,55,32.2,20230914
2020,15,Montgomery,0570,Diamond Elementary,Students with Disabilities,22,4,18.2,20230914
2020,15,Montgomery,0601,Potomac Elementary,All,22,7,31.8,20230914
2020,15,Montgomery,0601,Potomac Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0602,Winston Churchill High,All,25,2,8.0,20230914
2020,15,Montgomery,0602,Winston Churchill High,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0603,Seven Locks Elementary,All,29,10,34.5,20230914
2020,15,Montgomery,0603,Seven Locks Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0604,Carderock Springs Elementary,All,25,5,20.0,20230914
2020,15,Montgomery,0604,Carderock Springs Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0606,Cabin John Middle School,All,23,10,43.5,20230914
2020,15,Montgomery,0606,Cabin John Middle School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0607,Bells Mill Elementary,All,50,16,32.0,20230914
2020,15,Montgomery,0607,Bells Mill Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0647,Silver Spring International Middle,All,174,*,<= 5.0,20230914
2020,15,Montgomery,0647,Silver Spring International Middle,Students with Disabilities,55,*,<= 5.0,20230914
2020,15,Montgomery,0652,Monocacy Elementary,All,*,*,*,20230914
2020,15,Montgomery,0653,Stone Mill Elementary,All,76,16,21.1,20230914
2020,15,Montgomery,0653,Stone Mill Elementary,Students with Disabilities,10,1,10.0,20230914
2020,15,Montgomery,0701,Damascus High,All,49,*,<= 5.0,20230914
2020,15,Montgomery,0701,Damascus High,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0702,Damascus Elementary,All,67,7,10.4,20230914
2020,15,Montgomery,0702,Damascus Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0703,Cedar Grove Elementary,All,36,6,16.7,20230914
2020,15,Montgomery,0703,Cedar Grove Elementary,Students with Disabilities,10,1,10.0,20230914
2020,15,Montgomery,0704,Woodfield Elementary,All,29,2,6.9,20230914
2020,15,Montgomery,0704,Woodfield Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0705,John T. Baker Middle School,All,29,5,17.2,20230914
2020,15,Montgomery,0705,John T. Baker Middle School,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0706,Clearspring Elementary,All,62,11,17.7,20230914
2020,15,Montgomery,0706,Clearspring Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0707,Rocky Hill Middle,All,44,8,18.2,20230914
2020,15,Montgomery,0707,Rocky Hill Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0708,Kingsview Middle,All,42,4,9.5,20230914
2020,15,Montgomery,0708,Kingsview Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0747,Dr. Charles R. Drew Elementary,All,75,7,9.3,20230914
2020,15,Montgomery,0747,Dr. Charles R. Drew Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0749,Piney Branch Elementary,All,111,29,26.1,20230914
2020,15,Montgomery,0749,Piney Branch Elementary,Students with Disabilities,22,4,18.2,20230914
2020,15,Montgomery,0754,Takoma Park Elementary,All,149,17,11.4,20230914
2020,15,Montgomery,0754,Takoma Park Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0755,Takoma Park Middle School,All,85,9,10.6,20230914
2020,15,Montgomery,0755,Takoma Park Middle School,Students with Disabilities,26,2,7.7,20230914
2020,15,Montgomery,0756,East Silver Spring Elementary,All,110,15,13.6,20230914
2020,15,Montgomery,0756,East Silver Spring Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0757,Montgomery Blair High,All,561,*,<= 5.0,20230914
2020,15,Montgomery,0757,Montgomery Blair High,Students with Disabilities,64,*,<= 5.0,20230914
2020,15,Montgomery,0761,Pine Crest Elementary,All,117,19,16.2,20230914
2020,15,Montgomery,0761,Pine Crest Elementary,Students with Disabilities,32,2,6.3,20230914
2020,15,Montgomery,0764,Woodlin Elementary,All,73,7,9.6,20230914
2020,15,Montgomery,0764,Woodlin Elementary,Students with Disabilities,17,1,5.9,20230914
2020,15,Montgomery,0766,Oak View Elementary,All,181,35,19.3,20230914
2020,15,Montgomery,0766,Oak View Elementary,Students with Disabilities,30,2,6.7,20230914
2020,15,Montgomery,0767,Glen Haven Elementary,All,157,25,15.9,20230914
2020,15,Montgomery,0767,Glen Haven Elementary,Students with Disabilities,19,1,5.3,20230914
2020,15,Montgomery,0769,Oakland Terrace Elementary,All,79,12,15.2,20230914
2020,15,Montgomery,0769,Oakland Terrace Elementary,Students with Disabilities,14,1,7.1,20230914
2020,15,Montgomery,0770,Flora M. Singer Elementary School,All,205,12,5.9,20230914
2020,15,Montgomery,0770,Flora M. Singer Elementary School,Students with Disabilities,70,*,<= 5.0,20230914
2020,15,Montgomery,0771,Rolling Terrace Elementary,All,415,47,11.3,20230914
2020,15,Montgomery,0771,Rolling Terrace Elementary,Students with Disabilities,42,4,9.5,20230914
2020,15,Montgomery,0772,Viers Mill Elementary,All,222,42,18.9,20230914
2020,15,Montgomery,0772,Viers Mill Elementary,Students with Disabilities,40,3,7.5,20230914
2020,15,Montgomery,0773,Rock Creek Forest Elementary,All,131,17,13.0,20230914
2020,15,Montgomery,0773,Rock Creek Forest Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0774,Highland Elementary,All,234,31,13.2,20230914
2020,15,Montgomery,0774,Highland Elementary,Students with Disabilities,40,5,12.5,20230914
2020,15,Montgomery,0775,Eastern Middle School,All,224,*,<= 5.0,20230914
2020,15,Montgomery,0775,Eastern Middle School,Students with Disabilities,60,*,<= 5.0,20230914
2020,15,Montgomery,0776,Montgomery Knolls Elementary,All,175,14,8.0,20230914
2020,15,Montgomery,0776,Montgomery Knolls Elementary,Students with Disabilities,23,2,8.7,20230914
2020,15,Montgomery,0777,Weller Road Elementary,All,352,27,7.7,20230914
2020,15,Montgomery,0777,Weller Road Elementary,Students with Disabilities,50,*,<= 5.0,20230914
2020,15,Montgomery,0778,Sligo Middle,All,114,*,<= 5.0,20230914
2020,15,Montgomery,0778,Sligo Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0779,Sargent Shriver Elementary,All,373,47,12.6,20230914
2020,15,Montgomery,0779,Sargent Shriver Elementary,Students with Disabilities,34,3,8.8,20230914
2020,15,Montgomery,0780,Bel Pre Elementary,All,229,12,5.2,20230914
2020,15,Montgomery,0780,Bel Pre Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0782,Wheaton High,All,437,23,5.3,20230914
2020,15,Montgomery,0782,Wheaton High,Students with Disabilities,53,4,7.5,20230914
2020,15,Montgomery,0783,Kensington Parkwood Elementary,All,43,8,18.6,20230914
2020,15,Montgomery,0783,Kensington Parkwood Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0784,Highland View Elementary,All,135,23,17.0,20230914
2020,15,Montgomery,0784,Highland View Elementary,Students with Disabilities,15,1,6.7,20230914
2020,15,Montgomery,0786,Georgian Forest Elementary,All,267,31,11.6,20230914
2020,15,Montgomery,0786,Georgian Forest Elementary,Students with Disabilities,20,2,10.0,20230914
2020,15,Montgomery,0787,A. Mario Loiederman Middle,All,213,*,<= 5.0,20230914
2020,15,Montgomery,0787,A. Mario Loiederman Middle,Students with Disabilities,38,*,<= 5.0,20230914
2020,15,Montgomery,0788,Wheaton Woods Elementary,All,229,31,13.5,20230914
2020,15,Montgomery,0788,Wheaton Woods Elementary,Students with Disabilities,42,*,<= 5.0,20230914
2020,15,Montgomery,0789,Albert Einstein High,All,295,23,7.8,20230914
2020,15,Montgomery,0789,Albert Einstein High,Students with Disabilities,39,2,5.1,20230914
2020,15,Montgomery,0790,Arcola Elementary,All,339,48,14.2,20230914
2020,15,Montgomery,0790,Arcola Elementary,Students with Disabilities,37,*,<= 5.0,20230914
2020,15,Montgomery,0791,New Hampshire Estates Elem,All,255,*,<= 5.0,20230914
2020,15,Montgomery,0791,New Hampshire Estates Elem,Students with Disabilities,24,2,8.3,20230914
2020,15,Montgomery,0792,Newport Mill Middle,All,125,10,8.0,20230914
2020,15,Montgomery,0792,Newport Mill Middle,Students with Disabilities,38,*,<= 5.0,20230914
2020,15,Montgomery,0794,Rosemary Hills Elementary,All,62,*,<= 5.0,20230914
2020,15,Montgomery,0794,Rosemary Hills Elementary,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0795,Rock View Elementary,All,192,16,8.3,20230914
2020,15,Montgomery,0795,Rock View Elementary,Students with Disabilities,80,*,<= 5.0,20230914
2020,15,Montgomery,0796,Northwood High School,All,380,*,<= 5.0,20230914
2020,15,Montgomery,0796,Northwood High School,Students with Disabilities,38,*,<= 5.0,20230914
2020,15,Montgomery,0797,Harmony Hills Elementary,All,379,40,10.6,20230914
2020,15,Montgomery,0797,Harmony Hills Elementary,Students with Disabilities,42,*,<= 5.0,20230914
2020,15,Montgomery,0798,Springbrook High,All,307,*,<= 5.0,20230914
2020,15,Montgomery,0798,Springbrook High,Students with Disabilities,39,*,<= 5.0,20230914
2020,15,Montgomery,0799,Stephen Knolls School,All,*,*,*,20230914
2020,15,Montgomery,0799,Stephen Knolls School,Students with Disabilities,*,*,*,20230914
2020,15,Montgomery,0803,Forest Knolls Elementary,All,123,28,22.8,20230914
2020,15,Montgomery,0803,Forest Knolls Elementary,Students with Disabilities,15,1,6.7,20230914
2020,15,Montgomery,0805,Kemp Mill Elementary,All,234,23,9.8,20230914
2020,15,Montgomery,0805,Kemp Mill Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0807,Brookhaven Elementary,All,144,31,21.5,20230914
2020,15,Montgomery,0807,Brookhaven Elementary,Students with Disabilities,21,2,9.5,20230914
2020,15,Montgomery,0808,Cresthaven Elementary,All,232,56,24.1,20230914
2020,15,Montgomery,0808,Cresthaven Elementary,Students with Disabilities,45,*,<= 5.0,20230914
2020,15,Montgomery,0811,White Oak Middle,All,191,*,<= 5.0,20230914
2020,15,Montgomery,0811,White Oak Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,15,Montgomery,0812,Parkland Middle,All,173,13,7.5,20230914
2020,15,Montgomery,0812,Parkland Middle,Students with Disabilities,44,*,<= 5.0,20230914
2020,15,Montgomery,0815,John F. Kennedy High,All,427,55,12.9,20230914
2020,15,Montgomery,0815,John F. Kennedy High,Students with Disabilities,69,*,<= 5.0,20230914
2020,15,Montgomery,0817,Glenallan Elementary,All,199,32,16.1,20230914
2020,15,Montgomery,0817,Glenallan Elementary,Students with Disabilities,*,*,<= 5.0,20230914
